g tensor
  2.0611939e+00   2.3943000e-02  -1.1624200e-02 
  2.3550200e-02   2.1535814e+00  -4.6953200e-02 
 -1.1311300e-02  -4.6920100e-02   2.0775127e+00 

hpc matrix
  0.0000000e+00   0.0000000e+00   0.0000000e+00 
  0.0000000e+00   0.0000000e+00   0.0000000e+00 
  0.0000000e+00   0.0000000e+00   0.0000000e+00 
