g tensor
  2.0590745e+00   2.5445300e-02  -9.9217000e-03 
  2.5145700e-02   2.1502823e+00  -4.0671000e-02 
 -9.6248000e-03  -4.0558200e-02   2.0699966e+00 

hpc matrix
  0.0000000e+00   0.0000000e+00   0.0000000e+00 
  0.0000000e+00   0.0000000e+00   0.0000000e+00 
  0.0000000e+00   0.0000000e+00   0.0000000e+00 
