unit: cm^{-1}, only max(dg)>1.000e-04 are saved; dg/dQ_alpha * Q_alpha 
mode:   11 freq=   20.8900 
 -9.2413692e-04  -1.6900764e-03  -6.1543827e-04 
 -1.4944349e-03  -2.5854611e-03   4.9371913e-04 
 -7.0464852e-04   6.7022499e-04  -2.2363674e-03 
mode:   12 freq=   27.5300 
 -4.9127703e-05  -9.0916916e-04  -2.1271025e-04 
 -5.4632917e-04   4.0452337e-04  -4.4576168e-04 
 -4.5713923e-04  -5.3336432e-04   2.4488960e-04 
mode:   13 freq=   35.5700 
  7.3960029e-04  -7.3033706e-04  -1.3805074e-03 
 -6.4038872e-04   1.8481505e-04   4.5964830e-04 
 -1.2830052e-03   4.6189600e-04  -2.0919639e-03 
mode:   14 freq=   45.1800 
 -2.1262570e-03   2.9360220e-04   3.1439369e-03 
  2.9874520e-04   4.1400079e-04  -2.5298829e-04 
  2.8488865e-03  -4.0694833e-04   3.2397120e-03 
mode:   15 freq=   50.7400 
 -8.4542409e-05  -2.0623185e-03  -1.2879688e-03 
 -2.0052815e-03  -2.1170894e-04  -1.3403574e-05 
 -1.3114654e-03   5.0392908e-05  -1.9666466e-03 
mode:   16 freq=   58.3100 
 -1.2381717e-03  -1.2643976e-03   2.1375241e-05 
 -1.2809958e-03  -2.6552301e-03   5.5395359e-04 
 -2.3333275e-04   7.6526829e-04  -1.9651650e-03 
mode:   17 freq=   67.6100 
 -1.0585583e-03  -1.1799368e-03   1.2503175e-03 
 -1.1545045e-03   1.5845075e-03  -1.1913443e-03 
  1.2463975e-03  -1.0876857e-03   1.8227482e-03 
mode:   18 freq=   78.7600 
 -1.1878579e-03   2.3729145e-04   6.9284666e-04 
  3.5240332e-04  -3.4916686e-03   4.0584798e-04 
  6.3479297e-04   2.7727545e-04  -7.8617281e-05 
mode:   19 freq=   81.3300 
  7.3614420e-04  -1.7324768e-03  -2.6090567e-03 
 -1.4920939e-03  -1.0327794e-03  -2.1468327e-04 
 -2.4613461e-03  -1.3680295e-04  -2.0509459e-03 
mode:   20 freq=   84.8300 
 -2.9429852e-04   1.0132535e-03   5.2621003e-04 
  7.8593665e-04  -2.0745042e-03   6.0152610e-05 
  4.4818512e-04  -2.0746436e-04   6.2314754e-04 
mode:   21 freq=   90.3200 
 -1.0810567e-03   5.1214378e-04   9.9031144e-04 
  3.5389648e-04  -2.5701097e-03  -1.9003640e-04 
  8.4132143e-04  -2.7980579e-04   1.0104934e-03 
mode:   22 freq=  100.1500 
  3.0134837e-04  -5.9636461e-05  -3.0224087e-04 
 -5.5063760e-05   1.7124976e-03  -9.2350540e-04 
 -2.9849036e-04  -1.1267256e-03   1.1435858e-03 
mode:   23 freq=  103.1100 
 -4.3208956e-04   1.2637711e-03   8.0752776e-04 
  1.2830359e-03  -1.2197003e-03   4.5366390e-04 
  7.3820464e-04   5.9984848e-04   1.6975115e-04 
mode:   24 freq=  109.9100 
 -7.3485746e-04   1.2595209e-03   1.8631395e-03 
  9.8728953e-04  -2.5622161e-04   3.4840994e-04 
  1.7528630e-03   5.0891448e-04   1.2501440e-03 
mode:   25 freq=  126.9900 
  3.8217463e-04   1.6607618e-03   9.6315709e-04 
  1.4327125e-03   2.6153802e-04   1.7238114e-04 
  6.6847777e-04   1.9287016e-04   9.7215549e-04 
mode:   26 freq=  132.9400 
  2.9151256e-04   4.2071132e-06  -5.8091794e-04 
 -1.2315537e-04   3.3583655e-04  -3.4458523e-04 
 -3.8240183e-04  -4.4786437e-04   2.6043703e-04 
mode:   27 freq=  142.8300 
  5.8931616e-05  -1.5929324e-03  -7.8286922e-04 
 -1.4539413e-03   2.0538972e-03  -2.7488221e-04 
 -5.4924956e-04  -1.4219478e-04  -8.1276552e-04 
mode:   28 freq=  145.8500 
  9.8431214e-04  -8.9494551e-05  -1.3139602e-03 
 -1.2583389e-04  -9.4210397e-04   3.8047110e-04 
 -1.2898200e-03   2.4737748e-04  -1.1051041e-03 
mode:   29 freq=  155.9300 
  3.8581518e-05   4.7993669e-04   4.7033170e-04 
  2.3888288e-04   2.1640606e-05  -4.3962842e-04 
  2.6155270e-04  -5.5272357e-04   1.1138467e-03 
mode:   30 freq=  164.9400 
  3.9425351e-04   6.3095182e-04   2.9059954e-04 
  5.5502465e-04   1.2661920e-03  -8.9391712e-05 
  3.0773894e-04  -2.5500318e-04   1.0437585e-03 
mode:   31 freq=  174.3500 
  8.3569160e-05   3.9012374e-04  -1.5627037e-05 
  4.9980005e-04  -6.5119737e-04   7.1265860e-04 
  1.2761116e-05   6.9137807e-04  -7.2696656e-04 
mode:   32 freq=  179.8100 
  2.6861704e-04   2.5478808e-04  -1.1347610e-04 
  4.7869557e-04   8.5759096e-05   6.2479574e-04 
 -6.4928494e-05   5.9016306e-04  -6.9235101e-04 
mode:   33 freq=  182.0900 
  3.9940820e-05   4.6292273e-04   4.8271719e-04 
  3.8755195e-04   5.4049471e-04  -1.2077980e-04 
  3.7869833e-04  -1.2482953e-04   8.5293616e-04 
mode:   34 freq=  188.2600 
 -1.0763491e-03   6.5111794e-04   1.0210085e-03 
  9.1333132e-04  -2.3572673e-03   7.2051910e-04 
  1.0092508e-03   7.0143897e-04  -2.1186078e-04 
mode:   35 freq=  192.3600 
 -1.0988982e-03   6.1925011e-04   1.2455609e-03 
  9.2177934e-04  -1.3848460e-03   4.0525400e-04 
  1.1858245e-03   4.0703274e-04   3.5445771e-04 
mode:   36 freq=  193.4800 
 -1.8495801e-04   1.6204536e-03   1.5038843e-03 
  1.2593944e-03   1.2118965e-03  -4.1784218e-04 
  1.5371415e-03  -2.2292874e-04   2.7843410e-03 
mode:   37 freq=  202.8000 
 -7.7078535e-04   7.8264220e-04   9.1920308e-04 
  9.2178217e-04  -1.6391517e-03   5.7506686e-04 
  9.6053059e-04   5.9833273e-04   1.6203638e-04 
mode:   38 freq=  212.2700 
 -3.5595270e-03   1.3581209e-03   3.5014235e-03 
  2.0428820e-03  -5.3237367e-03   8.0606483e-04 
  3.2044330e-03   8.5032491e-04   7.5514235e-04 
mode:   39 freq=  217.3900 
  3.2711871e-04   1.8225267e-04   8.9074989e-04 
  5.5421411e-05   2.8650991e-03  -2.8045288e-04 
  8.3615727e-04  -6.3059635e-04   2.0047122e-03 
mode:   40 freq=  222.3500 
 -3.0678138e-03   1.4313320e-03   3.2631042e-03 
  1.9329114e-03  -4.5858452e-03   7.8361232e-04 
  3.0250630e-03   7.4931230e-04   1.0190875e-03 
mode:   41 freq=  225.2500 
 -5.6233040e-04   4.0256639e-04   4.8353154e-04 
