unit: cm^{-1}, only max(dg)>1.000e-04 are saved; dg/dQ_alpha * Q_alpha 
mode:    6 freq=   11.4900 
 -3.7253283e-04  -2.3555716e-03  -4.2147268e-04 
 -1.8838996e-03   2.0573284e-04   1.1385457e-06 
 -6.7074348e-04   3.6216078e-05  -1.0479732e-03 
mode:    7 freq=   18.9700 
 -5.8966140e-04  -2.4272204e-03  -1.5410747e-04 
 -2.1609748e-03  -7.1785417e-04   1.9042204e-04 
 -5.6685310e-05   3.5537152e-04  -9.0870137e-04 
mode:    8 freq=   26.8800 
 -8.0970693e-04   1.1431529e-03   1.1175123e-03 
  9.1148242e-04  -1.3814634e-03  -2.0087298e-04 
  7.0182012e-04  -3.7426870e-04   1.4989427e-03 
mode:    9 freq=   34.6100 
 -1.8825245e-04   4.9842629e-04   1.1218700e-03 
  5.7274054e-04   4.5180482e-05   1.5825385e-04 
  1.1455082e-03   1.5964828e-04   8.7480561e-04 
mode:   10 freq=   40.0800 
 -3.4240494e-03   9.1202745e-04   4.0156025e-03 
  7.3493455e-04  -2.3459683e-03   9.4171112e-04 
  3.8616906e-03   7.8200469e-04   9.3514578e-04 
mode:   11 freq=   41.8900 
 -2.4758735e-03   1.7297738e-04   2.8902145e-03 
 -4.9683395e-05  -4.2894071e-04   4.6784412e-04 
  2.7022544e-03   3.9185291e-04   6.8341060e-04 
mode:   12 freq=   44.6900 
 -9.1006471e-04  -2.3186882e-04   5.9655045e-04 
 -2.8954820e-04  -8.8363115e-04   2.1596245e-04 
  6.1835131e-04   1.9696698e-04  -1.7170885e-05 
mode:   13 freq=   53.6700 
  7.5782814e-04  -3.4987143e-04  -3.5251675e-04 
 -4.0256992e-04   2.4422137e-03  -8.7396004e-04 
 -4.0460745e-04  -9.9929045e-04   1.3512230e-03 
mode:   14 freq=   61.7000 
  1.6651467e-03  -5.4112243e-05  -1.9889963e-03 
  3.3513023e-05   1.0687090e-03  -4.7688801e-05 
 -1.7169976e-03  -5.5034144e-05  -6.3928029e-04 
mode:   15 freq=   65.0100 
 -8.4889495e-04   5.3697040e-04   1.5089583e-03 
  3.8740526e-04  -1.5853338e-04  -1.6556020e-05 
  1.3561347e-03   2.4339696e-04   5.2195587e-04 
mode:   16 freq=   68.4600 
  1.2500830e-03  -3.3499050e-04  -1.2887208e-03 
 -3.6100431e-04   1.4055214e-03  -4.3422199e-04 
 -1.2920189e-03  -4.9285996e-04   5.5546517e-05 
mode:   17 freq=   74.0100 
  2.7545237e-03  -2.9750508e-04  -3.4604908e-03 
 -2.1597528e-04   1.2261647e-03  -3.4243199e-04 
 -3.3120353e-03  -2.8394561e-04  -1.0460898e-03 
mode:   18 freq=   76.6400 
  1.8664741e-04   6.6215160e-04   3.2195548e-04 
  3.9477937e-04   1.7865592e-04  -2.5412729e-04 
  2.3871600e-04  -3.5571466e-04   9.3133472e-04 
mode:   19 freq=   87.0900 
 -1.5984607e-03  -5.1385301e-04   1.1456144e-03 
 -6.3790620e-04  -1.6895797e-03   2.1658712e-04 
  1.0198238e-03   5.3332185e-05  -3.8260374e-04 
mode:   20 freq=   96.3200 
  9.3053814e-04   3.6319912e-04  -9.6096574e-04 
  3.2811345e-04   5.3949687e-04  -2.6863832e-04 
 -9.7055796e-04  -3.5347078e-04   2.2140393e-04 
mode:   21 freq=  101.1800 
  7.2044925e-04   1.4314653e-04  -9.0985156e-04 
 -3.9240968e-05   2.1902772e-04  -1.8381649e-04 
 -8.0017129e-04  -3.0527431e-04   1.4858950e-04 
mode:   22 freq=  105.7300 
 -1.1440814e-03   3.9392333e-04   1.3303156e-03 
  3.1291325e-04  -6.5868252e-04   4.7333101e-05 
  1.2581182e-03  -2.0445587e-04   8.1646419e-04 
mode:   23 freq=  108.6600 
  1.0858087e-03  -2.5367405e-04  -1.0870152e-03 
 -8.8894686e-05   1.0890178e-03  -1.1011099e-04 
 -9.6603000e-04   8.7904571e-06  -3.8490167e-04 
mode:   24 freq=  117.2100 
  5.7554648e-04  -1.3066367e-03  -1.9152464e-03 
 -1.1492476e-03  -2.8406353e-04   1.6242257e-04 
 -1.7093182e-03   1.8783172e-04  -1.8974308e-03 
mode:   25 freq=  132.5800 
 -8.8907631e-04  -8.7422832e-04  -4.9443612e-04 
 -7.5412983e-04  -3.8429991e-03   7.3724485e-04 
 -6.7403590e-04   7.2056318e-04  -1.9181413e-03 
mode:   26 freq=  138.2500 
  3.7300242e-04  -6.6742125e-04  -2.6325816e-04 
 -6.4777668e-04   1.9367559e-03  -3.2993689e-04 
 -9.4709072e-05  -2.4862087e-04   1.6155325e-05 
mode:   27 freq=  148.7900 
 -3.6703621e-04   1.4524614e-04   1.9862442e-05 
  1.8830589e-04  -1.2486081e-03   1.8418129e-04 
  4.8084933e-05   1.7736459e-04   8.8328104e-06 
mode:   28 freq=  151.5300 
  2.6355542e-04   1.5550592e-04  -8.9326377e-04 
  1.6900671e-04  -2.0557206e-03  -1.8255189e-04 
 -1.0355054e-03  -1.4006839e-04  -6.1960464e-04 
mode:   29 freq=  170.6100 
 -4.2976210e-04  -1.1016119e-03   1.2546232e-04 
 -1.0239279e-03   7.7796029e-04   1.3696598e-04 
  1.7627725e-04   1.9128607e-04  -6.1104785e-04 
mode:   30 freq=  175.1600 
 -1.9067091e-04  -4.7970143e-04  -3.7973783e-04 
 -3.8797622e-04  -1.2578833e-03   4.0205734e-04 
 -3.1267228e-04   3.4081841e-04  -8.7127864e-04 
mode:   31 freq=  184.5400 
 -4.5788206e-04  -6.4824427e-04   2.0032078e-04 
 -6.3486745e-04  -1.5501428e-04   1.5014753e-04 
  3.6664858e-04   1.0547007e-04  -2.3468943e-04 
mode:   32 freq=  185.1600 
 -1.1753937e-03  -6.5243442e-05   7.5613134e-04 
 -2.2744205e-05  -1.4339521e-03   2.4476981e-04 
  6.9578988e-04   1.2288526e-04   3.5663850e-05 
mode:   33 freq=  187.3300 
  2.4948918e-04  -6.5177956e-05   1.2057805e-04 
 -9.7180573e-05   6.9111477e-04  -3.3358095e-05 
  1.9123274e-04  -7.0730742e-05   3.4198998e-04 
mode:   34 freq=  193.3700 
 -1.9236986e-03  -1.0124185e-03   1.2040352e-03 
 -1.0307569e-03  -1.7798996e-03   5.8243988e-04 
  1.3397949e-03   5.7909809e-04  -6.0558865e-04 
mode:   35 freq=  200.0600 
 -2.1155217e-03  -2.9217133e-04   1.5918136e-03 
 -2.7239931e-04  -2.1212403e-03   5.7343988e-04 
  1.5641158e-03   6.3109423e-04  -3.6454666e-04 
mode:   36 freq=  204.9300 
  7.8757938e-04  -1.5115743e-03  -5.2721113e-04 
 -1.2075337e-03   1.4041465e-03  -2.8069343e-04 
 -8.6282309e-04  -4.9962272e-04   7.3238737e-05 
mode:   37 freq=  212.0800 
 -1.5382180e-03  -1.2818408e-03   8.6442460e-04 
 -1.2212927e-03  -1.3422193e-03   4.3976103e-04 
  8.9220474e-04   3.8958241e-04  -6.1969110e-04 
mode:   38 freq=  222.3000 
 -3.7881626e-03  -7.3158255e-04   2.8995374e-03 
 -7.2117208e-04  -3.5724393e-03   9.9012038e-04 
  2.9747247e-03   1.1003910e-03  -3.7166069e-04 
mode:   39 freq=  230.9800 
